DATE|CIVIC_BODY|CATEGORY|SUB_CATEGORY|AREA|LAT|LONG
12-Feb-16|BBMP|Road|Pothole| Bilekahalli|12.897|77.611
12-Feb-16|BMTC|Buses|MoreBuses| Gandhi Nagar|12.979|77.575
12-Feb-16|BTP|Violation|Parking| C V Raman Nagar|12.985|77.662
12-Feb-16|BTP|Traffic|TrafficJam| Basavanapura|13.013|77.713
12-Feb-16|BTP|Traffic|TrafficJam| Jayachamarajendra Nagar|12.987|77.547
12-Feb-16|BTP|Traffic|TrafficJam| Marathahalli|12.951|77.700
12-Feb-16|BTP|Violation|Parking| Subramanya Nagar|12.898|77.618
12-Feb-16|BTP|Violation|Parking| Kamakshipalya|12.989|77.527
12-Feb-16|BTP|Violation|Parking| Kamakshipalya|12.989|77.527
12-Feb-16|BTP|Violation|Parking| Kamakshipalya|12.989|77.527
12-Feb-16|BTP|Violation|Parking| Kamakshipalya|12.989|77.527
12-Feb-16|Other|Other|Other| Marathahalli|12.951|77.700
12-Feb-16|BBMP|Animals|StrayAnimal| Konankunte|12.884|77.565
12-Feb-16|BMTC|Infrastructure|BusShelter| Chamrajapet|12.972|77.595
12-Feb-16|BBMP|Cleanliness|Garbage| Other||
12-Feb-16|BMTC|Infrastructure|BusShelter| Bellanduru|12.924|77.672
12-Feb-16|Other|Other|Other| Konankunte|12.884|77.565
12-Feb-16|BBMP|Road|Pothole| Horamavu|13.027|77.661
12-Feb-16|Other|Other|Other| Adugodi|12.972|77.595
12-Feb-16|BBMP|Cleanliness|Garbage| Agaram|12.964|77.621
12-Feb-16|BBMP|Road|Maintenance| New Tippasandra|12.977|77.649
22-Feb-16|BBMP|Road|Pothole| Hemmigepura|12.886|77.490
12-Feb-16|BBMP|Animals|StrayAnimal| Thanisandra|13.063|77.636
12-Feb-16|BBMP|Road|Pothole| Mangamannapalya|12.9027|77.635
12-Feb-16|Other|Other|Other| Bellanduru|12.924|77.672
22-Feb-16|BBMP|Cleanliness|Garbage| Bilekahalli|12.897|77.611
11-Feb-16|BBMP|Cleanliness|Garbage| Benniganahalli|12.998|77.664
11-Feb-16|BTP|Traffic|TrafficJam| Hagadur|12.966|77.757
11-Feb-16|BMTC|Others|Other| Govindaraja Nagar|12.976|77.535
12-Feb-16|BBMP|Cleanliness|Garbage| Maruthi Seva Nagar|13.004|77.635
11-Feb-16|Other|Other|Other| Kamakshipalya|12.989|77.527
11-Feb-16|BESCOM|Lights|Streelight| Other||
11-Feb-16|BTP|Violation|Parking| Chickpet|12.971|77.581
12-Feb-16|BBMP|Animals|StrayAnimal| Jogupalya|12.972|77.595
11-Feb-16|BBMP|Cleanliness|Garbage| Kodigehalli|13.058|77.576
11-Feb-16|BTP|Traffic|TrafficJam| Hsr Layout|12.910|77.645
12-Feb-16|Other|Other|Other| Begur|12.870|77.628
12-Feb-16|Other|Other|Other| Begur|12.870|77.628
12-Feb-16|BTP|Violation|Parking| Koramangala|12.932|77.623
11-Feb-16|BTP|Traffic|TrafficJam| Koramangala|12.932|77.623
11-Feb-16|BMTC|Buses|MoreBuses| Horamavu|13.027|77.661
11-Feb-16|BTP|Violation|Parking| Chickpet|12.971|77.581
11-Feb-16|BMTC|Buses|MoreBuses| Other||
11-Feb-16|BTP|Traffic|TrafficJam| Horamavu|13.027|77.661
11-Feb-16|BTP|Violation|Traffic| Btm Layout|12.913|77.609
11-Feb-16|BTP|Traffic|TrafficJam| Bommanahalli|12.898|77.618
11-Feb-16|BTP|Traffic|TrafficJam| Vijnanapura|13.003|77.672
11-Feb-16|BESCOM|Electricity|PowerOutage| Puttenahalli|12.894|77.581
11-Feb-16|BMTC|Buses|MoreBuses| Gandhi Nagar|12.979|77.575
11-Feb-16|BBMP|Road|Maintenance| Other||
11-Feb-16|BMTC|Buses|MoreBuses| Karisandra||
11-Feb-16|BBMP|Road|Pothole| Bellanduru|12.924|77.672
11-Feb-16|BBMP|Road|Damage| Bellanduru|12.924|77.672
11-Feb-16|BBMP|Road|Pothole| Bellanduru|12.924|77.672
11-Feb-16|BMTC|Others|Other| Vasanth Nagar|12.991|77.592
11-Feb-16|BWSSB|Sewage|Problem| Gottigere|12.857|77.588
11-Feb-16|KSPCB|Pollution|Water| Rajaji Nagar|12.972|77.595
10-Feb-16|Other|Other|Other| Peenya Industrial Area|13.009|77.500
11-Feb-16|BBMP|Cleanliness|Garbage| Hmt|13.050|77.527
11-Feb-16|BBMP|Road|Maintenance| Begur|12.870|77.628
11-Feb-16|Other|Other|Other| Dattatreya Temple|12.996|77.576
11-Feb-16|Other|Other|Other| Mudalapalya|12.972|77.523
11-Feb-16|BTP|Traffic|TrafficJam| T Dasarahalli|13.049|77.512
11-Feb-16|BTP|Violation|Parking| Subramanya Nagar|12.898|77.618
11-Feb-16|Other|Other|Other| Btm Layout|12.913|77.609
11-Feb-16|BBMP|Cleanliness|Garbage| Byatarayanapura|13.061|77.590
11-Feb-16|BBMP|Road|Pothole| Banashankari Temple|12.965|77.579
19-Feb-16|Other|Other|Other| Lakkasandra|12.944|77.601
19-Feb-16|BTP|Violation|Parking| Kamakshipalya|12.989|77.527
11-Feb-16|Other|Other|Other| Bellanduru|12.924|77.672
11-Feb-16|BTP|Violation|Parking| Kamakshipalya|12.989|77.527
11-Feb-16|BTP|Violation|Parking| Kamakshipalya|12.989|77.527
11-Feb-16|BTP|Traffic|TrafficJam| Banashankari Temple|12.965|77.579
11-Feb-16|Other|Other|Other| K R Market|12.953|77.539
11-Feb-16|BTP|Violation|Parking| Jeevanbhima Nagar|12.963|77.661
11-Feb-16|Other|Other|Other| Sunkenahalli||
11-Feb-16|KSPCB|Pollution|Air| Basavanapura|13.013|77.713
11-Feb-16|BESCOM|Lights|Streelight| Basavanapura|13.013|77.713
11-Feb-16|Other|Other|Other| Vijnana Nagar|12.978|77.682
11-Feb-16|BTP|Traffic|TrafficJam| New Tippasandra|12.977|77.649
10-Feb-16|BMTC|Buses|MoreBuses| Kumaraswamy Layout|12.901|77.565
10-Feb-16|BBMP|Cleanliness|Garbage| Hongasandra|12.893|77.628
10-Feb-16|BMTC|Buses|MoreBuses| Gandhi Nagar|12.979|77.575
10-Feb-16|Other|Other|Other| Gangenahalli|12.983|77.393
10-Feb-16|BMTC|Buses|MoreBuses| Dharmaraya Swamy Temple|12.956|77.740
11-Feb-16|BBMP|Cleanliness|Garbage| Bellanduru|12.924|77.672
13-Feb-16|BBMP|Road|Pothole| Hbr Layout|13.019|77.647
13-Feb-16|BTP|Traffic|TrafficJam| Ejipura|12.939|77.629
13-Feb-16|Other|Other|Other| Kumaraswamy Layout|12.901|77.565
13-Feb-16|Other|Other|Other| Kumaraswamy Layout|12.901|77.565
13-Feb-16|BTP|Traffic|TrafficJam| Dodda Nekkundi|12.975|77.691
10-Feb-16|BESCOM|Lights|Streelight| Begur|12.870|77.628
10-Feb-16|BBMP|Cleanliness|Garbage| Rajarajeshwari Nagar|12.924|77.522
10-Feb-16|Other|Other|Other| Vijayanagar|12.977|77.726
10-Feb-16|BBMP|Road|Pothole| Jnana Bharathi|12.952|77.516
15-Feb-16|BBMP|Cleanliness|Garbage| Hongasandra|12.893|77.628
10-Feb-16|BBMP|Road|Maintenance| Bommanahalli|12.898|77.618
10-Feb-16|BTP|Violation|Traffic| Varthur|12.939|77.747
10-Feb-16|BTP|Traffic|TrafficJam| Ejipura|12.939|77.629
10-Feb-16|BTP|Traffic|TrafficJam| Kadugondanahalli|13.017|77.622
10-Feb-16|BBMP|Road|Pothole| Bellanduru|12.924|77.672
10-Feb-16|BTP|Traffic|TrafficJam| Kamakshipalya|12.989|77.527
10-Feb-16|BBMP|Road|Pothole| Gandhi Nagar|12.979|77.575
10-Feb-16|Other|Other|Other| Gottigere|12.857|77.588
10-Feb-16|Other|Other|Other| K R Market|12.953|77.539
9-Feb-16|BBMP|Road|Damage| Hsr Layout|12.910|77.645
10-Feb-16|BBMP|Animals|StrayAnimal| Suddagunte Palya|12.983|77.655
9-Feb-16|BBMP|Road|Pothole| Shettihalli|13.515|76.244
10-Feb-16|BBMP|Cleanliness|Garbage| Bellanduru|12.924|77.672
10-Feb-16|BTP|Traffic|TrafficJam| Ejipura|12.939|77.629
10-Feb-16|BESCOM|Lights|Streelight| Jnana Bharathi|12.952|77.516
10-Feb-16|BMTC|Buses|MoreBuses| K R Market|12.953|77.539
9-Feb-16|BTP|Traffic|TrafficJam| Vasanthapura|12.894|77.552
10-Feb-16|BESCOM|Lights|Streelight| Vasanthapura|12.894|77.552
10-Feb-16|BMTC|Buses|MoreBuses| Gali Anjaneya Temple|12.909|77.575
10-Feb-16|BMTC|Buses|MoreBuses| Dharmaraya Swamy Temple|12.956|77.740
9-Feb-16|BMTC|Buses|MoreBuses| Dharmaraya Swamy Temple|12.956|77.740
10-Feb-16|BMTC|Buses|MoreBuses| Dharmaraya Swamy Temple|12.956|77.740
9-Feb-16|Other|Other|Other| Bellanduru|12.924|77.672
9-Feb-16|BBMP|Cleanliness|Garbage| Konena Agrahara|12.958|77.661
9-Feb-16|BTP|Violation|Parking| Dharmaraya Swamy Temple|12.956|77.740
10-Feb-16|BMTC|Buses|MoreBuses| Gandhi Nagar|12.979|77.575
10-Feb-16|Other|Other|Other| Kadu Malleshwara||
9-Feb-16|BBMP|Cleanliness|Garbage| Konena Agrahara|12.958|77.661
10-Feb-16|BMTC|Buses|MoreBuses| Gandhi Nagar|12.979|77.575
10-Feb-16|BTP|Violation|Parking| Kadu Malleshwara||
10-Feb-16|BTP|Violation|Parking| Malleswaram|13.008|77.565
9-Feb-16|BTP|Violation|Parking| Hemmigepura|12.886|77.490
10-Feb-16|BESCOM|Lights|Streelight| Devasandra|13.006|77.695
10-Feb-16|BMTC|Buses|MoreBuses| A Narayanapura|12.993|77.673
10-Feb-16|Other|Other|Other| Maruthi Mandira|13.090|77.488
10-Feb-16|Other|Other|Other| Kacharkanahalli|13.016|77.632
10-Feb-16|Other|Other|Other| Gandhi Nagar|12.979|77.575
10-Feb-16|BMTC|Buses|MoreBuses| Kamakshipalya|12.989|77.527
10-Feb-16|BESCOM|Lights|Streelight| Sagayarapuram||
10-Feb-16|Other|Other|Other| Vidyaranyapura|13.075|77.559
10-Feb-16|Other|Other|Other| Gandhi Nagar|12.979|77.575
10-Feb-16|Other|Other|Other| Vidya Peeta|12.933|77.561
9-Feb-16|Other|Other|Other| Marappana Palya|12.948|77.498
9-Feb-16|BTP|Traffic|TrafficJam| Kadugodi|12.977|77.729
9-Feb-16|Other|Other|Other| Hoysala Nagar|13.017|77.667
10-Feb-16|Other|Other|Other| Mahalakshimpuram|13.011|77.604
9-Feb-16|BMTC|Buses|MoreBuses| Sampangiram Nagar|12.993|77.575
10-Feb-16|BBMP|Road|Pothole| Ramamurthy Nagar|13.015|77.678
9-Feb-16|BMTC|Buses|MoreBuses| Kengeri|12.900|77.483
9-Feb-16|BMTC|Others|Other| Hmt|13.050|77.527
9-Feb-16|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
8-Feb-16|BMTC|Buses|MoreBuses| Vannarpet|12.954|77.621
8-Feb-16|BBMP|Cleanliness|Garbage| Shettihalli|13.515|76.244
9-Feb-16|BTP|Traffic|TrafficJam| Koramangala|12.932|77.623
9-Feb-16|BTP|Traffic|TrafficJam| Koramangala|12.932|77.623
8-Feb-16|Other|Other|Other| Kadu Malleshwara||
9-Feb-16|BTP|Traffic|TrafficJam| Marathahalli|12.951|77.700
8-Feb-16|Other|Other|Other| Jalahalli|13.052|77.542
8-Feb-16|Other|Other|Other| Uttarahalli|12.907|77.552
9-Feb-16|BTP|Traffic|TrafficJam| New Tippasandra|12.977|77.649
8-Feb-16|BBMP|Road|Pothole| Hemmigepura|12.886|77.490
8-Feb-16|Other|Other|Other| Kempegowda|12.977|77.571
8-Feb-16|Other|Other|Other| Marappana Palya|12.948|77.498
8-Feb-16|BMTC|Buses|MoreBuses| Dodda Bidarakallu|13.033|77.491
8-Feb-16|BBMP|Road|Pothole| Begur|12.870|77.628
8-Feb-16|BBMP|Animals|StrayAnimal| Vijnana Nagar|12.978|77.682
8-Feb-16|BMTC|Buses|MoreBuses| Sampangiram Nagar|12.993|77.575
8-Feb-16|BBMP|Animals|StrayAnimal| Shakambari Nagar|12.912|77.576
8-Feb-16|BBMP|Road|Maintenance| Sampangiram Nagar|12.993|77.575
8-Feb-16|BMTC|Buses|MoreBuses| Pattabhiram Nagar|12.925|77.591
8-Feb-16|BMTC|Buses|MoreBuses| Kuvempu Nagar|12.915|77.613
8-Feb-16|BBMP|Cleanliness|Garbage| Madivala|12.923|77.617
8-Feb-16|BBMP|Cleanliness|Garbage| Subhash Nagar|12.972|77.568
8-Feb-16|BMTC|Buses|MoreBuses| Gandhi Nagar|12.979|77.575
9-Feb-16|BTP|Traffic|TrafficJam| Gandhi Nagar|12.979|77.575
8-Feb-16|BBMP|Cleanliness|Garbage| Byrasandra|13.005|77.627
8-Feb-16|BTP|Traffic|TrafficJam| Subhash Nagar|12.972|77.568
8-Feb-16|BBMP|Cleanliness|Garbage| Konena Agrahara|12.958|77.661
8-Feb-16|Other|Other|Other| Hsr Layout|12.910|77.645
8-Feb-16|BMTC|Buses|MoreBuses| Bagalakunte|13.056|77.496
8-Feb-16|BMTC|Buses|MoreBuses| Dharmaraya Swamy Temple|12.956|77.740
9-Feb-16|BTP|Traffic|TrafficJam| Sampangiram Nagar|12.993|77.575
8-Feb-16|BTP|Traffic|TrafficJam| Dodda Nekkundi|12.975|77.691
8-Feb-16|BTP|Traffic|TrafficJam| Dodda Nekkundi|12.975|77.691
8-Feb-16|BMTC|Buses|MoreBuses| Koramangala|12.932|77.623
8-Feb-16|BMTC|Buses|MoreBuses| Gandhi Nagar|12.979|77.575
8-Feb-16|BTP|Traffic|TrafficJam| Koramangala|12.932|77.623
9-Feb-16|BTP|Traffic|TrafficJam| Dodda Nekkundi|12.975|77.691
8-Feb-16|BTP|Violation|Parking| Vijnana Nagar|12.978|77.682
8-Feb-16|BBMP|Animals|StrayAnimal| Gottigere|12.857|77.588
7-Feb-16|BMTC|Buses|MoreBuses| Nagarabhavi|12.972|77.513
7-Feb-16|BBMP|Road|Pothole| Other||
7-Feb-16|BBMP|Cleanliness|Garbage| Hal Airport|12.971|77.650
7-Feb-16|Other|Other|Other| Sriramamandira|12.946|77.591
7-Feb-16|Other|Other|Other| Sriramamandira|12.946|77.591
7-Feb-16|Other|Other|Other| Sriramamandira|12.946|77.591
7-Feb-16|Other|Other|Other| Sriramamandira|12.946|77.591
7-Feb-16|Other|Other|Other| Sriramamandira|12.946|77.591
8-Feb-16|Other|Other|Other| Shivaji Nagar|12.988|77.605
8-Feb-16|BBMP|Animals|StrayAnimal| Ramamurthy Nagar|13.015|77.678
7-Feb-16|Other|Other|Other| Arekere|12.885|77.588
7-Feb-16|BMTC|Buses|MoreBuses| Marathahalli|12.951|77.700
8-Feb-16|Other|Other|Other| Malleswaram|13.008|77.565
8-Feb-16|BBMP|Cleanliness|Garbage| S K Garden|13.005|77.607
14-Feb-16|Other|Other|Other| Sampangiram Nagar|12.993|77.575
7-Feb-16|BBMP|Road|Pothole| Anjanapura|12.685|77.272
8-Feb-16|BBMP|Animals|StrayAnimal| Radhakrishna Temple||
8-Feb-16|BMTC|Buses|MoreBuses| Shettihalli|13.515|76.244
8-Feb-16|BMTC|Buses|MoreBuses| Madivala|12.923|77.617
8-Feb-16|BMTC|Buses|MoreBuses| Sampangiram Nagar|12.993|77.575
8-Feb-16|BTP|Violation|Traffic| Sampangiram Nagar|12.993|77.575
8-Feb-16|BMTC|Buses|MoreBuses| Kempegowda|12.977|77.571
7-Feb-16|BBMP|Cleanliness|Garbage| Bellanduru|12.924|77.672
7-Feb-16|BBMP|Cleanliness|Garbage| Bellanduru|12.924|77.672
8-Feb-16|BMTC|Buses|MoreBuses| Sampangiram Nagar|12.993|77.575
7-Feb-16|Other|Other|Other| Bellanduru|12.924|77.672
8-Feb-16|BMTC|Buses|MoreBuses| Srinagar|12.953|77.548
8-Feb-16|BTP|Violation|Traffic| Basavanapura|13.013|77.713
8-Feb-16|Other|Other|Other| Kumaraswamy Layout|12.901|77.565
8-Feb-16|BTP|Traffic|TrafficJam| Chikallasandra|12.913|77.546
8-Feb-16|BMTC|Buses|MoreBuses| Dharmaraya Swamy Temple|12.956|77.740
7-Feb-16|BBMP|Road|Maintenance| Padmanabha Nagar|12.918|77.556
7-Feb-16|BBMP|Road|Pothole| Subhash Nagar|12.972|77.568
7-Feb-16|BBMP|Cleanliness|Garbage| Hanumantha Nagar|12.943|77.563
7-Feb-16|Other|Other|Other| Ganesh Mandir|13.008|77.581
7-Feb-16|BBMP|Road|Maintenance| Varthur|12.939|77.747
7-Feb-16|Other|Other|Other| Kempegowda|12.977|77.571
7-Feb-16|BTP|Violation|Parking| Kamakshipalya|12.989|77.527
7-Feb-16|BTP|Violation|Parking| Kamakshipalya|12.989|77.527
7-Feb-16|BBMP|Road|Pothole| Varthur|12.939|77.747
7-Feb-16|BBMP|Cleanliness|Garbage| Sampangiram Nagar|12.993|77.575
7-Feb-16|Other|Other|Other| Vidya Peeta|12.933|77.561
7-Feb-16|Other|Other|Other| Dodda Nekkundi|12.975|77.691
7-Feb-16|BBMP|Cleanliness|Garbage| Vidya Peeta|12.933|77.561
7-Feb-16|Other|Other|Other| Dodda Nekkundi|12.975|77.691
7-Feb-16|BTP|Violation|Parking| Kamakshipalya|12.989|77.527
7-Feb-16|Other|Other|Other| Kaval Bairasandra|13.023|77.610
7-Feb-16|BBMP|Cleanliness|Garbage| Bilekahalli|12.897|77.611
8-Feb-16|BMTC|Buses|MoreBuses| Hemmigepura|12.886|77.490
8-Feb-16|BTP|Violation|Traffic| Banashankari Temple|12.965|77.579
7-Feb-16|Other|Other|Other| Peenya Industrial Area|13.009|77.500
6-Feb-16|BMTC|Buses|MoreBuses| Hemmigepura|12.886|77.490
6-Feb-16|BTP|Traffic|TrafficJam| Bilekahalli|12.897|77.611
6-Feb-16|BMTC|Buses|MoreBuses| Vidyaranyapura|13.075|77.559
7-Feb-16|BBMP|Road|Pothole| Pulikeshinagar|12.997|77.614
6-Feb-16|BMTC|Buses|MoreBuses| Gandhi Nagar|12.979|77.575
6-Feb-16|BTP|Traffic|TrafficJam| Gandhi Nagar|12.979|77.575
6-Feb-16|BMTC|Buses|MoreBuses| Karisandra||
6-Feb-16|BMTC|Buses|MoreBuses| Rajarajeshwari Nagar|12.924|77.522
6-Feb-16|BBMP|Cleanliness|Garbage| Horamavu|13.027|77.661
6-Feb-16|BMTC|Buses|MoreBuses| Kaval Bairasandra|13.023|77.610
6-Feb-16|BBMP|Animals|StrayAnimal| Hsr Layout|12.910|77.645
6-Feb-16|BMTC|Buses|MoreBuses| Sarakki|12.910|77.573
6-Feb-16|BMTC|Buses|MoreBuses| Dharmaraya Swamy Temple|12.956|77.740
6-Feb-16|BTP|Traffic|TrafficJam| Vijnana Nagar|12.978|77.682
6-Feb-16|BBMP|Cleanliness|Garbage| Varthur|12.939|77.747
6-Feb-16|BMTC|Buses|MoreBuses| Sampangiram Nagar|12.993|77.575
6-Feb-16|BMTC|Buses|MoreBuses| Ejipura|12.939|77.629
6-Feb-16|BMTC|Buses|MoreBuses| Kengeri|12.900|77.483
6-Feb-16|Other|Other|Other| Benniganahalli|12.998|77.664
6-Feb-16|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
6-Feb-16|BBMP|Road|Pothole| Lakkasandra|12.944|77.601
6-Feb-16|BBMP|Animals|StrayAnimal| C V Raman Nagar|12.985|77.662
6-Feb-16|Other|Other|Other| Sampangiram Nagar|12.993|77.575
6-Feb-16|BMTC|Buses|MoreBuses| Gandhi Nagar|12.979|77.575
6-Feb-16|BBMP|Road|Maintenance| Dodda Nekkundi|12.975|77.691
5-Feb-16|BBMP|Animals|StrayAnimal| Bellanduru|12.924|77.672
5-Feb-16|BBMP|Animals|StrayAnimal| Hsr Layout|12.910|77.645
6-Feb-16|BMTC|Buses|MoreBuses| Dharmaraya Swamy Temple|12.956|77.740
6-Feb-16|BMTC|Buses|MoreBuses| Dharmaraya Swamy Temple|12.956|77.740
5-Feb-16|Other|Other|Other| Konankunte|12.884|77.565
5-Feb-16|Other|Other|Other| Rajarajeshwari Nagar|12.924|77.522
6-Feb-16|Other|Other|Other| Shantala Nagar|12.972|77.513
6-Feb-16|BMTC|Buses|MoreBuses| K R Market|12.953|77.539
5-Feb-16|BBMP|Cleanliness|Garbage| Byatarayanapura|13.061|77.590
6-Feb-16|BMTC|Buses|MoreBuses| Gandhi Nagar|12.979|77.575
6-Feb-16|Other|Other|Other| Bellanduru|12.924|77.672
6-Feb-16|BMTC|Buses|MoreBuses| Sampangiram Nagar|12.993|77.575
6-Feb-16|BMTC|Buses|MoreBuses| Dharmaraya Swamy Temple|12.956|77.740
6-Feb-16|BMTC|Buses|MoreBuses| Dharmaraya Swamy Temple|12.956|77.740
5-Feb-16|BBMP|Road|Pothole| K R Puram|13.008|77.732
6-Feb-16|BBMP|Animals|StrayAnimal| Hombegowda Nagar|12.945|77.597
5-Feb-16|Other|Other|Other| Hoodi|12.978|77.638
5-Feb-16|Other|Other|Other| Vijnana Nagar|12.978|77.682
5-Feb-16|BBMP|Road|Damage| Bilekahalli|12.897|77.611
5-Feb-16|KSPCB|Pollution|Air| New Tippasandra|12.977|77.649
5-Feb-16|BTP|Traffic|TrafficJam| K R Puram|13.008|77.732
5-Feb-16|BTP|Violation|Parking| Sarvagna Nagar|12.986|77.635
5-Feb-16|BESCOM|Lights|Streelight| Hagadur|12.966|77.757
5-Feb-16|BBMP|Cleanliness|Garbage| Padmanabha Nagar|12.918|77.556
5-Feb-16|BTP|Traffic|TrafficJam| Radhakrishna Temple||
5-Feb-16|BBMP|Cleanliness|Garbage| Hanumantha Nagar|12.943|77.563
5-Feb-16|BBMP|Cleanliness|Garbage| Madivala|12.923|77.617
5-Feb-16|BBMP|Cleanliness|Garbage| Sarvagna Nagar|12.986|77.635
5-Feb-16|Other|Other|Other| Dodda Nekkundi|12.975|77.691
5-Feb-16|KSPCB|Pollution|Air| Agaram|12.964|77.621
5-Feb-16|BBMP|Animals|StrayAnimal| Dodda Nekkundi|12.975|77.691
5-Feb-16|Other|Other|Other| Agaram|12.964|77.621
5-Feb-16|BESCOM|Infrastructure|Maintenance| Nagarabhavi|12.972|77.513
5-Feb-16|Other|Other|Other| Pulikeshinagar|12.997|77.614
5-Feb-16|BBMP|Animals|StrayAnimal| Nagarabhavi|12.972|77.513
5-Feb-16|BTP|Traffic|TrafficJam| Gandhi Nagar|12.979|77.575
5-Feb-16|BTP|Traffic|TrafficJam| Gandhi Nagar|12.979|77.575
5-Feb-16|BBMP|Cleanliness|Garbage| Bellanduru|12.924|77.672
5-Feb-16|BBMP|Road|Pothole| Pulikeshinagar|12.997|77.614
5-Feb-16|BBMP|Road|Maintenance| Mangamannapalya|12.9027|77.635
5-Feb-16|KSPCB|Pollution|Water| Jnana Bharathi|12.952|77.516
5-Feb-16|BTP|Traffic|TrafficJam| Bagalakunte|13.056|77.496
5-Feb-16|BTP|Violation|Traffic| Arekere|12.885|77.588
5-Feb-16|KSPCB|Pollution|Air| Dodda Nekkundi|12.975|77.691
5-Feb-16|BTP|Violation|Traffic| Dodda Nekkundi|12.975|77.691
5-Feb-16|BBMP|Road|Pothole| Bellanduru|12.924|77.672
4-Feb-16|Other|Other|Other| Konankunte|12.884|77.565
5-Feb-16|BBMP|Cleanliness|Garbage| Hoodi|12.978|77.638
5-Feb-16|BWSSB|Sewage|Problem| Sunkenahalli||
5-Feb-16|KSPCB|Pollution|Air| Pattabhiram Nagar|12.925|77.591
5-Feb-16|BMTC|Buses|MoreBuses| Shakthi Ganapathi Nagar|12.992|77.537
5-Feb-16|BMTC|Infrastructure|BusShelter| Dodda Nekkundi|12.975|77.691
4-Feb-16|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
5-Feb-16|BBMP|Cleanliness|Garbage| Kushal Nagar|13.020|77.617
4-Feb-16|BBMP|Road|Maintenance| Mangamannapalya|12.9027|77.635
5-Feb-16|BBMP|Road|Maintenance| Kadugondanahalli|13.017|77.622
4-Feb-16|BBMP|Road|Pothole| Arekere|12.885|77.588
4-Feb-16|KSPCB|Pollution|Air| Bellanduru|12.924|77.672
4-Feb-16|BTP|Traffic|TrafficJam| Byrasandra|13.005|77.627
4-Feb-16|BTP|Violation|Parking| Jeevanbhima Nagar|12.963|77.661
4-Feb-16|BTP|Traffic|TrafficJam| Btm Layout|12.913|77.609
4-Feb-16|BMTC|Infrastructure|BusShelter| Domlur|12.960|77.641
4-Feb-16|BBMP|Road|Pothole| Byrasandra|13.005|77.627
4-Feb-16|BBMP|Animals|StrayAnimal| Begur|12.870|77.628
4-Feb-16|BBMP|Cleanliness|Garbage| Btm Layout|12.913|77.609
4-Feb-16|BBMP|Animals|StrayAnimal| Gottigere|12.857|77.588
4-Feb-16|BMTC|Buses|MoreBuses| Btm Layout|12.913|77.609
5-Feb-16|BTP|Traffic|TrafficJam| Vasanth Nagar|12.991|77.592
4-Feb-16|Other|Other|Other| Chickpet|12.971|77.581
4-Feb-16|BBMP|Road|Pothole| Begur|12.870|77.628
4-Feb-16|Other|Other|Other| Shantala Nagar|12.972|77.513
4-Feb-16|BMTC|Others|Other| Yelahanka Satellite Town|13.098|77.586
4-Feb-16|BBMP|Cleanliness|Garbage| Thanisandra|13.063|77.636
4-Feb-16|BBMP|Road|Maintenance| Rajarajeshwari Nagar|12.924|77.522
5-Feb-16|BBMP|Road|Pothole| A Narayanapura|12.993|77.673
4-Feb-16|BBMP|Road|Pothole| A Narayanapura|12.993|77.673
4-Feb-16|BBMP|Road|Pothole| Banasavadi|13.056|77.496
6-Feb-16|BBMP|Cleanliness|Garbage| Horamavu|13.027|77.661
4-Feb-16|Other|Other|Other| Bommanahalli|12.898|77.618
4-Feb-16|BBMP|Road|Damage| Rajarajeshwari Nagar|12.924|77.522
4-Feb-16|BBMP|Road|Maintenance| Anjanapura|12.685|77.272
4-Feb-16|BMTC|Buses|MoreBuses| Dharmaraya Swamy Temple|12.956|77.740
4-Feb-16|BBMP|Road|Pothole| Rajarajeshwari Nagar|12.924|77.522
4-Feb-16|BBMP|Cleanliness|Garbage| Konena Agrahara|12.958|77.661
4-Feb-16|BBMP|Cleanliness|Garbage| Dayananda Nagar|12.989|77.564
4-Feb-16|Other|Other|Other| Girinagar|12.939|77.544
4-Feb-16|Other|Other|Other| Ganesh Mandir|13.008|77.581
4-Feb-16|KSPCB|Pollution|Water| Hoysala Nagar|13.017|77.667
4-Feb-16|Other|Other|Other| Dodda Nekkundi|12.975|77.691
4-Feb-16|BTP|Traffic|TrafficJam| Dharmaraya Swamy Temple|12.956|77.740
4-Feb-16|BWSSB|Water|Problem| Ejipura|12.939|77.629
4-Feb-16|BTP|Violation|Parking| Adugodi|12.972|77.595
4-Feb-16|BBMP|Cleanliness|Garbage| Hsr Layout|12.910|77.645
4-Feb-16|Other|Other|Other| Hsr Layout|12.910|77.645
4-Feb-16|Other|Other|Other| Dodda Nekkundi|12.975|77.691
4-Feb-16|Other|Other|Other| Domlur|12.960|77.641
4-Feb-16|Other|Other|Other| Domlur|12.960|77.641
4-Feb-16|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
4-Feb-16|BBMP|Road|Damage| Hmt|13.050|77.527
4-Feb-16|BBMP|Cleanliness|Garbage| Bagalakunte|13.056|77.496
4-Feb-16|BTP|Traffic|TrafficJam| Begur|12.870|77.628
4-Feb-16|Other|Other|Other| Vijnana Nagar|12.978|77.682
4-Feb-16|Other|Other|Other| Subramanya Nagar|12.898|77.618
3-Feb-16|Other|Other|Other| Mangamannapalya|12.9027|77.635
